Entry,localization,evidence_code
O14503,Nucleus,ECO:0000269
O14511,Secreted,ECO:0000250
O14511,Cell membrane,ECO:0000250
O14512,Cell membrane,None
O14512,Nucleus,None
O14512,Cytoplasm,None
O14514,Secreted,ECO:0000269
O14514,Focal adhesion,ECO:0000250
O14514,Dendritic spine,ECO:0000250
O14514,Phagocytic cup,ECO:0000250
O14514,Postsynaptic density,ECO:0000250
O14514,Cell membrane,ECO:0000269
O14520,Lipid droplet,ECO:0000305
O14520,Cytoplasmic vesicle membrane,ECO:0000305
O14520,Cell cortex,ECO:0000250
O14520,Cell membrane,ECO:0000269
O14521,Mitochondrion inner membrane,None
O14522,Membrane,None
O14523,Endoplasmic reticulum membrane,ECO:0000269
O14523,Cell membrane,ECO:0000269
O14524,Nucleus inner membrane,ECO:0000250
O14524,Nucleus envelope,ECO:0000250
O14525,Clathrin-coated vesicle,ECO:0000250
O14525,Endosome,ECO:0000250
O14525,Perikaryon,ECO:0000250
O14525,Cell membrane,ECO:0000250
O14526,Clathrin-coated pit,ECO:0000305
O14529,Nucleus,ECO:0000255
O14530,Nucleus,ECO:0000250
O14530,Centrosome,ECO:0000250
O14530,Cytoplasm,ECO:0000250
O14530,Midbody,ECO:0000250
O14531,Cytoplasm,ECO:0000250
O14556,Cytoplasm,ECO:0000250
O14558,Cytoplasm,ECO:0000269
O14558,Secreted,ECO:0000269
O14558,Nucleus,ECO:0000269
O14561,Mitochondrion,ECO:0000269
O14569,Cytoplasmic vesicle membrane,ECO:0000250
O14569,Endoplasmic reticulum membrane,ECO:0000250
O14576,Kinetochore,ECO:0000269
O14576,Spindle pole,ECO:0000269
O14576,Cytoplasm,ECO:0000250
O14578,Cytoplasm,ECO:0000250
O14579,COPI-coated vesicle membrane,ECO:0000250
O14579,Golgi apparatus membrane,ECO:0000250
O14579,Cytoplasm,ECO:0000250
O14593,Nucleus,ECO:0000250
O14593,Cytoplasm,ECO:0000250
O14594,Secreted,ECO:0000250
O14595,Nucleus,ECO:0000250
O14607,Nucleus,ECO:0000305
O14610,Cell membrane,ECO:0000305
O14613,Endomembrane system,ECO:0000269
O14613,Cytoskeleton,ECO:0000269
O14617,Golgi apparatus membrane,ECO:0000250
O14617,Cytoplasm,ECO:0000250
O14618,Cytoplasm,ECO:0000269
O14625,Secreted,None
O14627,Nucleus,ECO:0000255
O14628,Nucleus,ECO:0000305
O14638,Apical cell membrane,ECO:0000269
O14638,Secreted,ECO:0000269
O14638,Cell membrane,ECO:0000269
O14639,Cytoskeleton,ECO:0000250
O14639,Cytoplasm,ECO:0000250
O14640,Cytoplasmic vesicle,ECO:0000250
O14640,Cytosol,ECO:0000250
O14640,Cell membrane,ECO:0000250
O14641,Cytoplasmic vesicle,ECO:0000250
O14641,Cytosol,ECO:0000250
O14641,Cell membrane,ECO:0000250
O14641,Nucleus,ECO:0000269
O14645,Cilium,ECO:0000269
O14645,Cytoplasm,ECO:0000250
O14645,Flagellum,ECO:0000269
O14645,Dynein axonemal particle,ECO:0000250
O14646,Cytoplasm,ECO:0000250
O14646,Nucleus,ECO:0000250
O14647,Nucleus,ECO:0000250
O14649,Cell membrane,ECO:0000269
O14653,Endoplasmic reticulum membrane,ECO:0000250
O14653,cis-Golgi network membrane,ECO:0000269
O14653,Golgi apparatus membrane,ECO:0000269
O14654,Cell membrane,ECO:0000269
O14656,Nucleus membrane,ECO:0000269
O14656,Growth cone,ECO:0000250
O14656,Cytoplasmic vesicle membrane,ECO:0000250
O14656,Synaptic vesicle,None
O14656,Cytoskeleton,None
O14656,Secretory vesicle,ECO:0000250
O14656,Endoplasmic reticulum lumen,ECO:0000269
O14657,Nucleus membrane,ECO:0000269
O14657,Endoplasmic reticulum lumen,ECO:0000269
O14662,Golgi apparatus membrane,None
O14662,Cytoplasm,None
O14669,Cell membrane,ECO:0000269
O14672,Clathrin-coated vesicle,ECO:0000269
O14672,Cytoplasm,ECO:0000269
O14672,Adherens junction,ECO:0000269
O14672,Golgi apparatus membrane,ECO:0000269
O14672,Dendrite,ECO:0000250
O14672,Axon,ECO:0000250
O14672,Cell membrane,ECO:0000269
O14678,Endoplasmic reticulum membrane,ECO:0000269
O14678,Lysosome membrane,ECO:0000269
O14681,Nucleus membrane,ECO:0000269
O14681,Cytoplasm,ECO:0000269
O14681,Endoplasmic reticulum membrane,ECO:0000250
O14682,Cytoskeleton,ECO:0000269
O14682,Cytoplasm,ECO:0000269
O14682,Nucleus matrix,ECO:0000269
O14684,Membrane,ECO:0000269
O14684,Perinuclear region,ECO:0000269
O14686,Nucleus,ECO:0000269
O14713,Lamellipodium,None
O14713,Cell membrane,ECO:0000250
O14713,Cytoplasm,None
O14713,Nucleus,None
O14713,Ruffle,None
O14713,Cytoskeleton,ECO:0000250
O14717,Cytoplasm,ECO:0000269
O14727,Cytoplasm,ECO:0000269
O14730,Cytoplasm,ECO:0000269
O14732,Cytoplasm,ECO:0000269
O14733,Cytoplasm,ECO:0000250
O14733,Nucleus,None
O14734,Peroxisome matrix,ECO:0000269
O14735,Cell membrane,ECO:0000305
O14735,Endoplasmic reticulum membrane,ECO:0000305
O14744,Golgi apparatus,ECO:0000269
O14744,Cytoplasm,ECO:0000269
O14744,Chromosome,ECO:0000269
O14744,Nucleus,ECO:0000269
O14745,Microvillus,None
O14745,Endomembrane system,None
O14745,Apical cell membrane,ECO:0000250
O14745,Filopodium,None
O14745,Ruffle,None
O14745,Cytoplasm,ECO:0000250
O14746,Nucleolus,ECO:0000269
O14746,Nucleoplasm,None
O14746,Telomere,None
O14746,Cytoplasm,None
O14746,PML body,None
O14746,Nucleus,None
O14756,Microsome membrane,ECO:0000269
O14756,Early endosome membrane,ECO:0000305
O14757,Nucleus,ECO:0000269
O14757,Centrosome,ECO:0000269
O14757,Cytoplasm,ECO:0000269
O14757,Chromosome,ECO:0000269
O14763,Membrane,None
O14764,Cell membrane,None
O14764,Postsynaptic cell membrane,None
O14770,Perinuclear region,ECO:0000250
O14770,Nucleus,ECO:0000255
O14771,Nucleus,ECO:0000255
O14772,Cytoplasm,None
O14773,Melanosome,ECO:0000269
O14773,Lysosome,ECO:0000269
O14775,Membrane,ECO:0000250
O14776,Nucleus,ECO:0000269
O14777,Nucleus,ECO:0000269
O14777,Kinetochore,ECO:0000269
O14782,Cytoskeleton,ECO:0000305
O14786,Mitochondrion membrane,ECO:0000305
O14786,Cytoplasm,ECO:0000269
O14786,Secreted,ECO:0000269
O14786,Cell membrane,ECO:0000269
O14787,Nucleus,ECO:0000250
O14787,Cytoplasm,ECO:0000250
O14788,Secreted,ECO:0000250
O14788,Cell membrane,None
O14788,Cytoplasm,ECO:0000250
O14791,Secreted,None
O14792,Golgi apparatus lumen,ECO:0000305
O14793,Secreted,ECO:0000250
O14795,Synapse,ECO:0000250
O14795,Membrane,ECO:0000250
O14795,Cell membrane,ECO:0000250
O14795,Cytoplasm,ECO:0000250
O14798,Cell membrane,None
O14802,Nucleus,ECO:0000269
O14807,Cell membrane,ECO:0000305
O14810,Cytosol,ECO:0000250
O14810,Perikaryon,ECO:0000250
O14810,Presynapse,ECO:0000250
O14813,Nucleus,ECO:0000255
O14817,Membrane,None
O14818,Cytoplasm,ECO:0000269
O14818,Nucleus,ECO:0000269
O14827,Cell membrane,None
O14827,Endoplasmic reticulum membrane,None
O14827,Cytoplasm,None
O14828,Membrane,None
O14830,Cytoplasm,ECO:0000305
O14830,Photoreceptor inner segment,None
O14830,Photoreceptor outer segment,None
O14832,Peroxisome,ECO:0000269
O14836,Membrane,None
O14842,Cell membrane,ECO:0000269
O14843,Cell membrane,ECO:0000269
O14862,Cytoplasm,None
O14862,Nucleus,None
O14863,Lysosome membrane,ECO:0000269
O14863,Endosome membrane,ECO:0000250
O14863,Late endosome membrane,ECO:0000269
O14867,Nucleus,ECO:0000269
O14867,Nucleus,ECO:0000255
O14874,Mitochondrion matrix,None
O14874,Mitochondrion,ECO:0000269
O14879,Cytoplasm,ECO:0000269
O14879,Mitochondrion,ECO:0000269
O14880,Endoplasmic reticulum membrane,ECO:0000305
O14880,Microsome membrane,ECO:0000305
O14880,Membrane,ECO:0000269
O14893,Gem,None
O14893,Cytoplasm,None
O14894,Lysosome membrane,ECO:0000269
O14894,Cell membrane,ECO:0000269
O14896,Cytoplasm,ECO:0000269
O14896,Nucleus,ECO:0000305
O14901,Nucleus,ECO:0000269
O14904,Extracellular matrix,ECO:0000305
O14904,Secreted,ECO:0000269
O14905,Extracellular matrix,ECO:0000305
O14905,Secreted,ECO:0000269
O14907,Cell membrane,None
O14907,Nucleus,None
O14907,Cytoplasm,None
O14908,Cytoplasm,ECO:0000269
O14908,Membrane,ECO:0000269
O14910,Tight junction,ECO:0000250
O14910,Postsynaptic density membrane,ECO:0000250
O14910,Cell membrane,ECO:0000250
O14910,Basolateral cell membrane,ECO:0000250
O14910,Cell junction,ECO:0000250
O14917,Cell membrane,ECO:0000250
O14920,Cytoplasm,ECO:0000269
O14920,Membrane raft,ECO:0000269
O14920,Nucleus,ECO:0000269
O14924,Synapse,ECO:0000250
O14924,Dendrite,ECO:0000250
O14924,Nucleus,ECO:0000269
O14924,Nucleus matrix,ECO:0000269
O14924,Cytoplasm,ECO:0000250
O14925,Mitochondrion inner membrane,ECO:0000269
O14926,Stereocilium,ECO:0000250
O14926,Cytoskeleton,ECO:0000250
O14929,Nucleoplasm,ECO:0000269
O14929,Cytoplasm,ECO:0000269
O14929,Mitochondrion,ECO:0000269
O14929,Nucleus,ECO:0000269
O14929,Nucleus matrix,ECO:0000269
O14931,Cell membrane,ECO:0000269
O14936,Cell membrane,ECO:0000250
O14936,Cytoplasm,ECO:0000250
O14936,Nucleus,ECO:0000250
O14939,Cell membrane,ECO:0000250
O14944,Extracellular space,ECO:0000269
O14944,Cell membrane,ECO:0000269
O14948,Nucleus,ECO:0000269
O14948,Nucleus,ECO:0000255
O14949,Mitochondrion inner membrane,ECO:0000250
O14958,Sarcoplasmic reticulum lumen,ECO:0000250
O14960,Cytoplasm,ECO:0000269
O14960,Secreted,ECO:0000269
O14964,Multivesicular body membrane,ECO:0000250
O14964,Early endosome membrane,ECO:0000269
O14964,Cytoplasm,ECO:0000250
O14965,Spindle pole,ECO:0000269
O14965,Neuron projection,ECO:0000250
O14965,Centrosome,ECO:0000269
O14965,Cilium basal body,ECO:0000269
O14965,Basolateral cell membrane,ECO:0000250
O14965,Centriole,ECO:0000250
O14965,Cilium,ECO:0000269
O14966,Golgi apparatus,ECO:0000269
O14966,Cytoplasm,ECO:0000269
O14966,trans-Golgi network,ECO:0000269
O14966,Vacuole,ECO:0000269
O14966,Cytoskeleton,ECO:0000269
O14966,Cell membrane,ECO:0000305
O14966,Perinuclear region,ECO:0000269
O14967,Endoplasmic reticulum membrane,None
O14972,Endosome,ECO:0000305
O14974,Cytoplasm,ECO:0000269
O14974,Stress fiber,ECO:0000269
O14975,Endoplasmic reticulum membrane,ECO:0000269
O14975,Microsome,ECO:0000269
O14975,Peroxisome membrane,ECO:0000269
O14975,Cell membrane,ECO:0000269
O14976,Focal adhesion,ECO:0000305
O14976,trans-Golgi network,ECO:0000269
O14976,Perinuclear region,ECO:0000269
O14977,Nucleus,ECO:0000250
O14978,Nucleus,ECO:0000269
O14979,Nucleus,ECO:0000269
O14979,Cytoplasm,ECO:0000269
O14980,Nucleoplasm,None
O14980,Nucleolus,None
O14980,Cytoplasm,None
O14980,Cajal body,None
O14981,Nucleus,None
O14983,Sarcoplasmic reticulum membrane,ECO:0000250
O14983,Endoplasmic reticulum membrane,ECO:0000250
O14986,Cytosol,ECO:0000250
O14986,Cell membrane,ECO:0000250
O14986,Endomembrane system,None
O14994,Synaptic vesicle membrane,None
O15014,Nucleus,ECO:0000269
O15015,Nucleus,ECO:0000305
O15018,Cytoplasm,ECO:0000269
O15018,Secreted,ECO:0000250
O15018,Endoplasmic reticulum,ECO:0000269
O15018,Nucleus,ECO:0000250
O15020,Cytoskeleton,None
O15020,Cell cortex,None
O15021,Cytoplasm,ECO:0000305
O15027,Endoplasmic reticulum membrane,ECO:0000269
O15027,Cytosol,ECO:0000269
O15027,Perinuclear region,ECO:0000250
O15027,Golgi apparatus membrane,ECO:0000305
O15027,Microsome membrane,ECO:0000269
O15031,Cell membrane,ECO:0000269
O15041,Secreted,ECO:0000250
O15042,Nucleus,ECO:0000269
O15047,Chromosome,ECO:0000269
O15047,Nucleus speckle,ECO:0000269
O15049,Dendrite,ECO:0000250
O15049,Axon,ECO:0000250
O15049,Cytoplasmic vesicle,ECO:0000269
O15054,Nucleus,ECO:0000305
O15055,Nucleus,ECO:0000269
O15055,Perinuclear region,ECO:0000250
O15055,Cytoplasm,ECO:0000250
O15055,Nucleolus,ECO:0000269
O15056,Presynapse,ECO:0000250
O15056,Cytoplasm,ECO:0000269
O15056,Membrane raft,ECO:0000269
O15056,Cytoskeleton,ECO:0000250
O15056,Cell membrane,ECO:0000269
O15060,Nucleus,ECO:0000305
O15061,Adherens junction,None
O15061,Cytoskeleton,None
O15062,Nucleus,ECO:0000305
O15066,Dendritic spine,ECO:0000250
O15066,Cytoskeleton,ECO:0000305
O15066,Cilium,ECO:0000250
O15067,Cytoplasm,ECO:0000250
O15068,Endomembrane system,ECO:0000269
O15068,Cytoplasm,ECO:0000269
O15068,Cell membrane,ECO:0000250
O15068,Cytoplasm,ECO:0000250
O15068,Cell membrane,ECO:0000269
O15072,Secreted,ECO:0000269
O15072,Extracellular matrix,ECO:0000250
O15078,Centriole,ECO:0000269
O15078,Cytoplasmic vesicle,ECO:0000303
O15078,Centrosome,ECO:0000269
O15078,Nucleus,ECO:0000250
O15078,Centriolar satellite,ECO:0000269
O15078,Cilium,ECO:0000269
O15078,Cilium basal body,ECO:0000250
O15079,Synaptosome,None
O15079,Membrane,ECO:0000305
O15083,Cytoskeleton,ECO:0000269
O15083,Cytoplasm,ECO:0000269
O15083,Presynaptic active zone,ECO:0000269
O15083,Synapse,ECO:0000269
O15084,Nucleoplasm,ECO:0000269
O15085,Cytoplasm,ECO:0000269
O15085,Membrane,ECO:0000269
O15091,Mitochondrion,ECO:0000269
O15105,Nucleus,ECO:0000269
O15105,Cytoplasm,ECO:0000269
O15111,Cytoplasm,ECO:0000269
O15111,Nucleus,ECO:0000269
O15116,Cytoplasm,ECO:0000305
O15116,P-body,ECO:0000305
O15117,Cell junction,ECO:0000250
O15117,Cytoplasm,ECO:0000269
O15117,Nucleus,ECO:0000255
O15118,Late endosome membrane,ECO:0000269
O15118,Lysosome membrane,ECO:0000269
O15119,Nucleus,ECO:0000255
O15120,Endoplasmic reticulum membrane,ECO:0000269
O15121,Endoplasmic reticulum membrane,ECO:0000269
O15121,Mitochondrion membrane,ECO:0000269
O15123,Secreted,ECO:0000269
O15126,trans-Golgi network membrane,ECO:0000269
O15126,Recycling endosome membrane,ECO:0000269
O15127,trans-Golgi network membrane,ECO:0000269
O15127,Recycling endosome membrane,ECO:0000269
O15130,Secreted,None
O15131,Cytoplasm,None
O15143,Cytoskeleton,ECO:0000269
O15143,Nucleus,ECO:0000269
O15144,Cytoskeleton,ECO:0000269
O15144,Cell projection,ECO:0000269
O15144,Synaptosome,ECO:0000250
O15144,Nucleus,ECO:0000269
O15145,Cytoskeleton,ECO:0000269
O15145,Cell projection,ECO:0000269
O15145,Nucleus,ECO:0000269
O15146,Postsynaptic cell membrane,ECO:0000269
O15151,Nucleus,None
O15155,Golgi apparatus membrane,ECO:0000250
O15155,Endoplasmic reticulum membrane,ECO:0000250
O15155,cis-Golgi network membrane,ECO:0000250
O15156,Nucleus,ECO:0000250
O15160,Nucleus,ECO:0000269
O15162,Nucleus,ECO:0000269
O15162,Cytoplasm,ECO:0000269
O15162,Perinuclear region,ECO:0000269
O15162,Cell membrane,ECO:0000269
O15164,Nucleus,ECO:0000269
O15164,Cytoplasm,ECO:0000269
O15164,Mitochondrion,ECO:0000269
O15165,Early endosome membrane,ECO:0000269
O15169,Cytoplasm,ECO:0000269
O15169,Membrane,ECO:0000250
O15169,Cell membrane,ECO:0000250
O15169,Nucleus,ECO:0000269
O15173,Nucleus envelope,ECO:0000269
O15173,Endoplasmic reticulum,ECO:0000269
O15173,Membrane,ECO:0000305
O15178,Nucleus,ECO:0000269
O15182,Nucleolus,ECO:0000303
O15182,Centriole,ECO:0000269
O15182,Centrosome,ECO:0000269
O15182,Nuclear pore complex,ECO:0000269
O15182,Nucleus envelope,ECO:0000269
O15194,Nucleus,ECO:0000250
O15197,Membrane,None
O15197,Secreted,ECO:0000305
O15198,Nucleus,ECO:0000250
O15198,Cytoplasm,ECO:0000250
O15204,Secreted,ECO:0000250
O15205,Nucleus,ECO:0000269
O15205,Cytoplasm,ECO:0000250
O15209,Nucleus,ECO:0000305
O15217,Cytoplasm,None
O15226,Nucleolus,ECO:0000269
O15228,Peroxisome membrane,ECO:0000250
O15229,Mitochondrion outer membrane,ECO:0000269
O15229,Mitochondrion outer membrane,ECO:0000255
O15230,Basement membrane,None
O15231,Cytoskeleton,ECO:0000269
O15231,Focal adhesion,ECO:0000269
O15232,Secreted,ECO:0000250
O15234,Cytoplasmic ribonucleoprotein granule,ECO:0000250
O15234,Cytoplasm,ECO:0000269
O15234,Dendrite,ECO:0000250
O15234,Perinuclear region,ECO:0000250
O15234,Stress granule,ECO:0000269
O15234,Nucleus,ECO:0000269
O15234,Nucleus speckle,ECO:0000269
O15239,Mitochondrion inner membrane,ECO:0000305
O15240,Secreted,ECO:0000269
O15240,Secretory vesicle,ECO:0000269
O15243,Golgi apparatus membrane,ECO:0000250
O15243,Endosome membrane,ECO:0000250
O15244,Membrane,ECO:0000305
O15245,Basolateral cell membrane,ECO:0000269
O15247,Cytoplasm,ECO:0000269
O15247,Membrane,ECO:0000305
O15254,Peroxisome,ECO:0000305
O15258,Golgi apparatus membrane,None
O15259,Cilium,ECO:0000269
O15259,Cilium axoneme,ECO:0000269
O15259,Cell junction,ECO:0000250
O15259,Adherens junction,ECO:0000250
O15259,Tight junction,None
O15260,Endoplasmic reticulum-Golgi intermediate compartment membrane,ECO:0000269
O15260,Endoplasmic reticulum membrane,ECO:0000269
O15260,Golgi apparatus membrane,ECO:0000269
O15263,Secreted,ECO:0000269
O15265,Nucleolus,ECO:0000269
O15265,Cytoplasm,ECO:0000269
O15265,Cytoskeleton,ECO:0000269
O15265,Nucleus,ECO:0000269
O15265,Nucleus matrix,ECO:0000269
O15266,Nucleus,ECO:0000255
O15269,Endoplasmic reticulum membrane,ECO:0000250
O15270,Endoplasmic reticulum membrane,ECO:0000250
O15273,Sarcomere,ECO:0000269
O15287,Nucleus,ECO:0000269
O15287,Cytoplasm,ECO:0000269
O15294,Cytoplasm,ECO:0000269
O15294,Membrane,ECO:0000269
O15294,Cell membrane,ECO:0000250
O15294,Mitochondrion membrane,ECO:0000250
O15294,Mitochondrion,ECO:0000269
O15294,Cytoplasm,None
O15294,Nucleus,None
O15294,Nucleus,ECO:0000269
O15294,Cell projection,ECO:0000250
O15296,Cytosol,ECO:0000269
O15296,Membrane,ECO:0000269
O15296,Adherens junction,ECO:0000269
O15296,Cytoskeleton,ECO:0000269
O15296,Focal adhesion,ECO:0000269
O15296,Nucleus,ECO:0000269
O15296,Cell membrane,ECO:0000269
O15297,Nucleus,ECO:0000269
O15297,Cytosol,ECO:0000269
O15303,Dendrite,ECO:0000250
O15303,Endoplasmic reticulum membrane,ECO:0000269
O15303,Golgi apparatus membrane,ECO:0000269
O15303,Cell membrane,ECO:0000269
O15304,Cytoplasm,ECO:0000269
O15304,Nucleus,ECO:0000269
O15305,Cytoplasm,None
O15315,Nucleus,ECO:0000305
O15318,Nucleus,ECO:0000269
O15318,Cytoplasm,ECO:0000250
O15342,Membrane,ECO:0000255
O15344,Cytoskeleton,ECO:0000269
O15344,Cytoplasm,ECO:0000269
O15344,Spindle,ECO:0000269
O15347,Nucleus,ECO:0000250
O15347,Chromosome,ECO:0000305
O15347,Cytoplasm,ECO:0000250
O15347,Nucleus,ECO:0000255
O15350,Nucleus,ECO:0000269
O15350,Cytoplasm,None
O15353,Nucleus,None
O15354,Endoplasmic reticulum membrane,ECO:0000269
O15354,Cell membrane,ECO:0000269
O15355,Cytoplasm,ECO:0000305
O15355,Membrane,ECO:0000305
O15357,Cytosol,ECO:0000269
O15357,Filopodium,ECO:0000269
O15357,Membrane,ECO:0000269
O15357,Nucleus,ECO:0000250
O15357,Nucleus speckle,ECO:0000250
O15357,Basal cell membrane,ECO:0000250
O15357,Cytoskeleton,None
O15357,Spindle pole,ECO:0000250
O15357,Lamellipodium,ECO:0000269
O15360,Cytoplasm,None
O15360,Nucleus,None
O15370,Nucleus,ECO:0000269
O15370,Nucleus,ECO:0000255
O15371,Cytoplasm,ECO:0000255
O15372,Cytoplasm,ECO:0000255
O15379,Nucleus,ECO:0000269
O15379,Cytoplasm,ECO:0000269
O15379,Cytosol,ECO:0000269
O15381,Nucleolus,ECO:0000269
O15381,Nucleoplasm,ECO:0000269
O15382,Mitochondrion,ECO:0000250
O15389,Membrane,None
O15391,Nucleus,ECO:0000305
O15392,Midbody,ECO:0000269
O15392,Kinetochore,ECO:0000269
O15392,Spindle,ECO:0000269
O15392,Cytoplasm,ECO:0000269
O15392,Centromere,ECO:0000269
O15392,Nucleus,ECO:0000269
O15392,Chromosome,ECO:0000269
O15393,Secreted,ECO:0000269
O15393,Cell membrane,ECO:0000269
O15394,Cell membrane,None
O15397,Nucleus,ECO:0000250
O15397,Cytoplasm,ECO:0000250
O15399,Postsynaptic cell membrane,None
O15399,Cell membrane,ECO:0000269
O15400,Early endosome membrane,ECO:0000250
O15405,Nucleus,ECO:0000305
O15409,Nucleus,ECO:0000305
O15427,Basolateral cell membrane,ECO:0000269
O15427,Cell membrane,ECO:0000269
O15431,Cell membrane,None
O15438,Basolateral cell membrane,ECO:0000269
O15439,Basolateral cell membrane,ECO:0000269
O15439,Apical cell membrane,ECO:0000269
O15440,Basolateral cell membrane,ECO:0000269
O15440,Cytoplasmic granule,ECO:0000250
O15440,Endosome membrane,ECO:0000269
O15440,Golgi apparatus lumen,ECO:0000269
O15440,Apical cell membrane,ECO:0000269
O15444,Secreted,None
O15446,Nucleolus,ECO:0000269
O15446,Chromosome,ECO:0000269
O15455,Early endosome,ECO:0000269
O15455,Endosome membrane,None
O15455,Endoplasmic reticulum membrane,None
O15457,Chromosome,ECO:0000250
O15460,Endoplasmic reticulum lumen,None
O15466,Golgi apparatus membrane,ECO:0000250
O15467,Secreted,None
O15481,Cytoplasm,ECO:0000250
O15492,Membrane,ECO:0000250
O15496,Lysosome,ECO:0000250
O15496,Acrosome,ECO:0000250
O15496,Secreted,ECO:0000269
O15498,Cytosol,None
O15498,Golgi apparatus membrane,None
O15498,Cytoplasmic vesicle membrane,None
O15499,Nucleus,ECO:0000255
O15503,Endoplasmic reticulum membrane,ECO:0000269
O15504,Nucleus membrane,ECO:0000269
O15504,Nuclear pore complex,ECO:0000269
O15511,Cytoskeleton,ECO:0000269
O15511,Cell projection,ECO:0000269
O15511,Nucleus,ECO:0000269
O15514,Nucleus,ECO:0000269
O15516,Nucleus,ECO:0000269
O15516,Cytosol,ECO:0000269
O15516,Cytoplasm,ECO:0000250
O15520,Secreted,ECO:0000305
O15522,Nucleus,ECO:0000305
O15523,Cytoplasm,ECO:0000269
O15523,Nucleus,ECO:0000269
O15524,Nucleus,ECO:0000269
O15524,Cytoplasmic vesicle,ECO:0000269
O15525,Nucleus,ECO:0000269
O15525,Nucleus,ECO:0000255
O15527,Nucleoplasm,ECO:0000269
O15527,Mitochondrion,None
O15527,Nucleus speckle,ECO:0000269
O15527,Nucleus matrix,ECO:0000269
O15527,Nucleus,None
O15528,Mitochondrion membrane,None
O15529,Cell membrane,ECO:0000250
O15530,Cell membrane,None
O15530,Nucleus,None
O15530,Cytoplasm,None
O15530,Focal adhesion,None
O15533,Endoplasmic reticulum membrane,ECO:0000305
O15534,Cytoplasm,None
O15534,Nucleus,None
O15535,Nucleus,ECO:0000255
O15537,Secreted,ECO:0000269
O15537,Cell membrane,ECO:0000250
O15540,Cytoplasm,None
O15541,Nucleus,ECO:0000269
O15541,Nucleus speckle,ECO:0000269
O15547,Membrane,None
O15550,Nucleus,ECO:0000305
O15551,Cell membrane,ECO:0000250
O15551,Tight junction,ECO:0000250
O15552,Cell membrane,ECO:0000269
O15553,Cytoplasm,ECO:0000269
O15553,Autophagosome,ECO:0000269
O15553,Cytoskeleton,ECO:0000269
O15553,Ruffle,ECO:0000269
O15553,Nucleus,ECO:0000269
O15553,Lamellipodium,ECO:0000269
O15554,Cell membrane,ECO:0000269
O42043,Virion,ECO:0000250
O42043,Cell membrane,ECO:0000250
O43143,Nucleus,ECO:0000269
O43143,Nucleolus,ECO:0000269
O43147,Cytoplasm,ECO:0000269
O43147,Melanosome,ECO:0000269
O43148,Nucleus,ECO:0000269
O43150,Cell membrane,None
O43150,Cytoplasm,None
O43150,Golgi stack membrane,None
O43151,Cytoplasm,ECO:0000250
O43151,Nucleus,ECO:0000250
O43151,Chromosome,ECO:0000250
O43155,Focal adhesion,ECO:0000250
O43155,Synaptosome,ECO:0000250
O43155,Cell membrane,ECO:0000250
O43155,Microsome membrane,ECO:0000250
O43155,Extracellular matrix,ECO:0000250
O43155,Endoplasmic reticulum membrane,ECO:0000250
O43155,Secreted,ECO:0000250
O43156,Cytoplasm,ECO:0000269
O43157,Secreted,ECO:0000269
O43157,Cell membrane,ECO:0000269
O43159,Nucleolus,ECO:0000269
O43164,Endoplasmic reticulum membrane,ECO:0000269
O43164,Cytoplasm,ECO:0000269
O43164,Synapse,ECO:0000250
O43164,Golgi apparatus membrane,ECO:0000269
O43164,Centrosome,ECO:0000269
O43164,Postsynaptic density,ECO:0000250
O43164,Cell membrane,ECO:0000269
O43166,Postsynaptic density,ECO:0000250
O43166,Synaptosome,ECO:0000250
O43166,Cytoskeleton,ECO:0000250
O43167,Nucleus,ECO:0000305
O43169,Mitochondrion outer membrane,ECO:0000250
O43172,Nucleus,ECO:0000269
O43172,Nucleus speckle,ECO:0000305
O43173,Golgi apparatus membrane,ECO:0000305
O43174,Microsome membrane,ECO:0000269
O43174,Endoplasmic reticulum membrane,ECO:0000305
O43181,Mitochondrion inner membrane,ECO:0000269
O43182,Cytoplasm,ECO:0000269
O43184,Secreted,None
O43184,Cell membrane,None
O43184,Secreted,ECO:0000305
O43186,Nucleus,ECO:0000255
O43189,Centrosome,None
O43189,Nucleus,None
O43193,Cell membrane,None
O43194,Cell membrane,None
O43236,Flagellum,ECO:0000269
O43236,Secretory vesicle,ECO:0000269
O43236,Mitochondrion,ECO:0000269
O43236,Dendrite,ECO:0000250
O43236,Axon,ECO:0000250
O43236,Perikaryon,ECO:0000250
O43236,Nucleus,ECO:0000269
O43236,Synapse,ECO:0000269
O43236,Cytoplasm,ECO:0000250
O43237,Cytoskeleton,ECO:0000250
O43240,Secreted,ECO:0000305
O43248,Nucleus,None
O43251,Cytoplasm,ECO:0000250
O43251,Nucleus,None
O43255,Cytoplasm,ECO:0000269
O43255,Nucleus,ECO:0000269
